board_path,board_offset,first_square,first_label,second_square,second_label,cosine_similarity,group_id,cluster_members,cluster_labels
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,a3,empty,0.9898335933685303,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,c3,empty,0.9898821115493774,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,e3,empty,0.9898366332054138,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,g3,empty,0.9898915886878967,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,d2,empty,0.9898321032524109,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,f2,empty,0.9898908138275146,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,h2,empty,0.9898147583007812,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,a1,empty,0.9898138642311096,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,e1,empty,0.9898175597190857,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-5B2-3Pr3-1R3b2-1kn4p-8-1n6-2B5.jpeg,332,d6,white_pawn,g1,empty,0.9898506999015808,1,b8 d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 h6 a5 c5 e5 g5 d4 f4 a3 c3 e3 g3 d2 f2 h2 a1 e1 g1,white_king empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1K6-8-3r2Bq-3n4-4n3-6k1-5q2-5R2.jpeg,392,d6,black_rook,g3,black_king,0.9824144840240479,3,d6 g3,black_rook black_king
data/raw/kaggle_chess_positions/test/1K6-p7-8-2N5-8-q7-1kq5-1q6.jpeg,453,b8,white_king,c5,white_knight,0.9839766025543213,1,b8 c5,white_king white_knight
data/raw/kaggle_chess_positions/test/1KBk2n1-7R-1r3R2-8-2b1b1P1-B7-5n1B-3R4.jpeg,471,h7,white_rook,g4,white_pawn,0.98688805103302,8,h7 g4 d1,white_rook white_pawn white_rook
data/raw/kaggle_chess_positions/test/1KBk2n1-7R-1r3R2-8-2b1b1P1-B7-5n1B-3R4.jpeg,471,g4,white_pawn,d1,white_rook,0.9855766892433167,8,h7 g4 d1,white_rook white_pawn white_rook
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,b8,white_king,d6,white_rook,0.99277663230896,1,b8 d6,white_king white_rook
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d8,empty,d4,white_pawn,0.9888454079627991,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,f8,empty,d4,white_pawn,0.9888753890991211,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,a7,empty,d4,white_pawn,0.9888792037963867,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,c7,empty,d4,white_pawn,0.9889260530471802,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,e7,empty,d4,white_pawn,0.9888805747032166,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,g7,empty,d4,white_pawn,0.9889260530471802,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,f6,empty,d4,white_pawn,0.988915741443634,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,h6,empty,d4,white_pawn,0.9888514280319214,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,a5,empty,d4,white_pawn,0.9888661503791809,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,b4,empty,d4,white_pawn,0.9888911843299866,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,h4,empty,0.9888472557067871,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,a3,empty,0.9888792037963867,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,c3,empty,0.9889260530471802,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,e3,empty,0.9888805747032166,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,g3,empty,0.9889260530471802,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,b2,empty,0.988915741443634,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,d2,empty,0.9889063239097595,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,f2,empty,0.988915741443634,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,h2,empty,0.9888514280319214,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,a1,empty,0.9888578653335571,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,c1,empty,0.9888869524002075,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,e1,empty,0.9888598918914795,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4B-8-1q1R4-2p1q1B1-3P1k2-3R4-8-8.jpeg,494,d4,white_pawn,g1,empty,0.9888869524002075,3,d8 f8 a7 c7 e7 g7 f6 h6 a5 b4 d4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty white_pawn empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Kb4N-P2p3n-R7-7Q-7k-2r5-7Q-b7.jpeg,496,h8,white_knight,a7,white_pawn,0.9917201995849609,4,h8 a7 h2,white_knight white_pawn white_queen
data/raw/kaggle_chess_positions/test/1Kb4N-P2p3n-R7-7Q-7k-2r5-7Q-b7.jpeg,496,h8,white_knight,h2,white_queen,0.991419792175293,4,h8 a7 h2,white_knight white_pawn white_queen
data/raw/kaggle_chess_positions/test/1Kb4N-P2p3n-R7-7Q-7k-2r5-7Q-b7.jpeg,496,a7,white_pawn,h2,white_queen,0.9868621826171875,4,h8 a7 h2,white_knight white_pawn white_queen
data/raw/kaggle_chess_positions/test/1Krr4-RPb5-2n1k1B1-1B2nQ2-7N-4P3-2P5-8.jpeg,523,b8,white_king,a7,white_rook,0.9872797131538391,1,b8 a7,white_king white_rook
data/raw/kaggle_chess_positions/test/1Krr4-RPb5-2n1k1B1-1B2nQ2-7N-4P3-2P5-8.jpeg,523,g6,white_bishop,f5,white_queen,0.9954234957695007,9,g6 b5 f5,white_bishop white_bishop white_queen
data/raw/kaggle_chess_positions/test/1Krr4-RPb5-2n1k1B1-1B2nQ2-7N-4P3-2P5-8.jpeg,523,b5,white_bishop,f5,white_queen,0.9958714246749878,9,g6 b5 f5,white_bishop white_bishop white_queen
data/raw/kaggle_chess_positions/test/1Krr4-RPb5-2n1k1B1-1B2nQ2-7N-4P3-2P5-8.jpeg,523,h4,white_knight,e3,white_pawn,0.9897816181182861,11,h4 e3,white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N1N4-3bp2N-8-3Rr3-r6p-1r4nk-B5R1-2K5.jpeg,537,h4,black_pawn,g3,black_knight,0.9826475381851196,14,h4 g3,black_pawn black_knight
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,c6,empty,f5,white_pawn,0.988743782043457,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,e6,empty,f5,white_pawn,0.9880134463310242,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,f5,white_pawn,c4,empty,0.9886536002159119,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,f5,white_pawn,b3,empty,0.9875558614730835,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,f5,white_pawn,c2,empty,0.9885904788970947,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,f5,white_pawn,e2,empty,0.9880874156951904,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1N4-8-7p-5Pbr-4r1K1-2P1rp2-8-3rQ1k1.jpeg,539,f5,white_pawn,b1,empty,0.9881391525268555,3,c6 e6 f5 c4 b3 c2 e2 b1,empty empty white_pawn empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N1RB1r1-8-r5p1-pKr1Q3-8-8-7Q-3k3b.jpeg,548,b8,white_knight,h2,white_queen,0.9837607145309448,1,b8 h2,white_knight white_queen
data/raw/kaggle_chess_positions/test/1N2R3-K7-2R5-4q3-3k4-8-8-6R1.jpeg,590,b8,white_knight,g1,white_rook,0.9894587993621826,1,b8 g1,white_knight white_rook
data/raw/kaggle_chess_positions/test/1N2n3-Q2p4-8-8-2K1R2B-3PB3-8-Rr1k4.jpeg,601,e4,white_rook,d3,white_pawn,0.9865260124206543,11,e4 d3,white_rook white_pawn
data/raw/kaggle_chess_positions/test/1N3B2-7Q-2P5-8-6k1-1n6-1K6-8.jpeg,610,f8,white_bishop,b2,white_king,0.9842839241027832,3,f8 b2,white_bishop white_king
data/raw/kaggle_chess_positions/test/1N3b2-3r4-1N1k4-2B4B-K5pP-6N1-4b1P1-R7.jpeg,622,b8,white_knight,a1,white_rook,0.991506814956665,1,b8 b6 g3 a1,white_knight white_knight white_knight white_rook
data/raw/kaggle_chess_positions/test/1N3b2-3r4-1N1k4-2B4B-K5pP-6N1-4b1P1-R7.jpeg,622,b6,white_knight,a1,white_rook,0.9918482303619385,1,b8 b6 g3 a1,white_knight white_knight white_knight white_rook
data/raw/kaggle_chess_positions/test/1N3b2-3r4-1N1k4-2B4B-K5pP-6N1-4b1P1-R7.jpeg,622,g3,white_knight,a1,white_rook,0.9913313984870911,1,b8 b6 g3 a1,white_knight white_knight white_knight white_rook
data/raw/kaggle_chess_positions/test/1N3b2-3r4-1N1k4-2B4B-K5pP-6N1-4b1P1-R7.jpeg,622,c5,white_bishop,h4,white_pawn,0.9863494038581848,6,c5 h4,white_bishop white_pawn
data/raw/kaggle_chess_positions/test/1N3b2-4K2p-8-1R6-3n2k1-2p4N-5R2-8.jpeg,623,f8,black_bishop,c3,black_pawn,0.9806285500526428,3,f8 c3,black_bishop black_pawn
data/raw/kaggle_chess_positions/test/1N3k2-7P-2P2r2-8-n5b1-8-4K1p1-2B5.jpeg,630,b8,white_knight,c1,white_bishop,0.9805384278297424,1,b8 c1,white_knight white_bishop
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,b8,white_knight,e7,white_rook,0.9941317439079285,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,b8,white_knight,h6,white_rook,0.9929091930389404,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,b8,white_knight,a5,white_pawn,0.9950918555259705,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,b8,white_knight,d4,white_pawn,0.9954630136489868,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,e7,white_rook,a5,white_pawn,0.984707772731781,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,e7,white_rook,d4,white_pawn,0.9838243126869202,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,h6,white_rook,a5,white_pawn,0.9848598837852478,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3q2-4R3-b1N4R-P7-P2PKbp1-8-4k3-5b1n.jpeg,639,h6,white_rook,d4,white_pawn,0.9833630919456482,1,b8 e7 h6 a5 d4,white_knight white_rook white_rook white_pawn white_pawn
data/raw/kaggle_chess_positions/test/1N3r2-1Q6-8-KB5n-P2p1bR1-P3k3-2r5-2Q1r3.jpeg,642,f4,black_bishop,e3,black_king,0.984453558921814,11,f4 e3 e1,black_bishop black_king black_rook
data/raw/kaggle_chess_positions/test/1N3r2-1Q6-8-KB5n-P2p1bR1-P3k3-2r5-2Q1r3.jpeg,642,f4,black_bishop,e1,black_rook,0.9912707805633545,11,f4 e3 e1,black_bishop black_king black_rook
data/raw/kaggle_chess_positions/test/1N3r2-1Q6-8-KB5n-P2p1bR1-P3k3-2r5-2Q1r3.jpeg,642,e3,black_king,e1,black_rook,0.9866612553596497,11,f4 e3 e1,black_bishop black_king black_rook
data/raw/kaggle_chess_positions/test/1N4B1-5B2-B2bK3-2n2r1P-2p2n2-8-2n5-B3k3.jpeg,648,d6,black_bishop,c5,black_knight,0.983761191368103,9,d6 c5 f4,black_bishop black_knight black_knight
data/raw/kaggle_chess_positions/test/1N4B1-5B2-B2bK3-2n2r1P-2p2n2-8-2n5-B3k3.jpeg,648,d6,black_bishop,f4,black_knight,0.9807673096656799,9,d6 c5 f4,black_bishop black_knight black_knight
data/raw/kaggle_chess_positions/test/1N5B-1R6-4b3-4K2B-5q1k-3P4-5P1R-6b1.jpeg,671,d8,empty,g1,black_bishop,0.9810667037963867,2,d8 g7 d4 g1,empty empty empty black_bishop
data/raw/kaggle_chess_positions/test/1N5B-1R6-4b3-4K2B-5q1k-3P4-5P1R-6b1.jpeg,671,g7,empty,g1,black_bishop,0.9831091165542603,2,d8 g7 d4 g1,empty empty empty black_bishop
data/raw/kaggle_chess_positions/test/1N5B-1R6-4b3-4K2B-5q1k-3P4-5P1R-6b1.jpeg,671,d4,empty,g1,black_bishop,0.9812532067298889,2,d8 g7 d4 g1,empty empty empty black_bishop
data/raw/kaggle_chess_positions/test/1N5R-8-K7-4k1N1-3b4-3np3-6p1-4Q3.jpeg,679,d4,black_bishop,e3,black_pawn,0.9894594550132751,6,d4 e3,black_bishop black_pawn
data/raw/kaggle_chess_positions/test/1N5n-p7-7r-2N4b-2K1k3-Pp6-4N2b-3Q4.jpeg,693,a7,black_pawn,h2,black_bishop,0.9888455271720886,4,a7 h2,black_pawn black_bishop
data/raw/kaggle_chess_positions/test/1N6-1br3q1-2K4b-7p-Q2P1k2-4p2N-2N3p1-b7.jpeg,708,h6,black_bishop,f4,black_king,0.9938490390777588,7,h6 f4 a1,black_bishop black_king black_bishop
data/raw/kaggle_chess_positions/test/1N6-1br3q1-2K4b-7p-Q2P1k2-4p2N-2N3p1-b7.jpeg,708,f4,black_king,a1,black_bishop,0.9965795278549194,7,h6 f4 a1,black_bishop black_king black_bishop
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,b8,white_knight,c7,white_rook,0.9945129752159119,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,b8,white_knight,b6,white_rook,0.9941399693489075,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,b8,white_knight,a3,white_pawn,0.9884508848190308,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,c7,white_rook,h4,white_knight,0.990237295627594,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,c7,white_rook,a3,white_pawn,0.9846826195716858,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,b6,white_rook,h4,white_knight,0.9902588725090027,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,b6,white_rook,a3,white_pawn,0.9837740063667297,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
